Institution Code (six-digit OPEID),Institution Name,City,State,Zip,Institution Type,CIP Code,CIP Name,Credential Level,Official Program Pass/Zone/Fail,Appeal Status,Debt-to-Earnings Annual Rate,Debt-to-Earnings Annual Rate Numerator,Debt-to-Earnings Annual Rate Denominator,Debt-to-Earnings Annual Rate Pass/Fail/Zone,Debt-to-Earnings Discretionary Income Rate,Debt-to-Earnings Discretionary Income Rate Numerator,Debt-to-Earnings Discretionary Income Rate Denominator,Debt-to-Earnings Discretionary Income Rate Pass/Fail/Zone,Debt-to-Earnings Transitional Rate,Debt-to-Earnings Transitional Rate Numerator,Debt-to-Earnings Transitional Rate Denominator,Debt-to-Earnings Transitional Rate Pass/Fail/Zone,Debt-to-Earnings Transitional Discretionary Income Rate,Debt-to-Earnings Transitional Discretionary Income Rate Numerator,Debt-to-Earnings Transitional Discretionary Income Rate Denominator,Debt-to-Earnings Transitional Discretionary Income Rate Pass/Fail/Zone,Mean  Annual Earnings,Median Annual Earnings
023120,BERGEN COUNTY TECHNICAL SCHOOLS,HACKENSACK,NJ,076016195,PUBLIC LESS THAN 2 YEARS,460302,ELECTRICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,2.5,529,21138,PASS,15.18,529,3483,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21138,13530
023120,BERGEN COUNTY TECHNICAL SCHOOLS,HACKENSACK,NJ,076016195,PUBLIC LESS THAN 2 YEARS,460503,PLUMBING TECHNOLOGY/PLUMBER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,1.38,361,26039,PASS,4.3,361,8384,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23948,26039
023120,BERGEN COUNTY TECHNICAL SCHOOLS,HACKENSACK,NJ,076016195,PUBLIC LESS THAN 2 YEARS,470201,"HEATING, AIR CONDITIONING, VENTILATION AND REFRIGERATION MAINTENANCE TECHNOLOGY/TECHNICIAN.",01 - UNDERGRADUATE CERTIFICATE,PASS,,2.15,483,22453,PASS,10.06,483,4798,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22301,22453
023122,BRIGHTWOOD COLLEGE,HOUSTON,TX,770736032,PROPRIETARY 2 TO 3 YEARS,430104,CRIMINAL JUSTICE/SAFETY STUDIES.,02 - ASSOCIATES DEGREE,ZONE,A,8.55,2096,24506,ZONE,30.59,2096,6851,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23707,24506
023122,BRIGHTWOOD COLLEGE,HOUSTON,TX,770736032,PROPRIETARY 2 TO 3 YEARS,111006,COMPUTER SUPPORT SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.75,1311,22772,PASS,25.62,1311,5117,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22772,22646
023122,BRIGHTWOOD COLLEGE,HOUSTON,TX,770736032,PROPRIETARY 2 TO 3 YEARS,510601,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.76,1275,16422,PASS,100,1275,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16422,14712
023122,BRIGHTWOOD COLLEGE,HOUSTON,TX,770736032,PROPRIETARY 2 TO 3 YEARS,510713,MEDICAL INSURANCE CODING SPECIALIST/CODER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.83,1311,19193,PASS,85.24,1311,1538,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18838,19193
023122,BRIGHTWOOD COLLEGE,HOUSTON,TX,770736032,PROPRIETARY 2 TO 3 YEARS,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.48,1275,17030,PASS,100,1275,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16910,17030
023123,LA' JAMES INTERNATIONAL COLLEGE,EAST MOLINE,IL,612444040,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,FAIL,,17.46,1739,9958,FAIL,100,1739,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9425,9958
023130,CASS CAREER CENTER,HARRISONVILLE,MO,647012087,PUBLIC LESS THAN 2 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,3.74,1265,33736,PASS,7.86,1265,16081,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33736,32940
023140,SCHOOL OF HAIRSTYLING (THE),CHUBBUCK,ID,832023110,PROPRIETARY 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,11524,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11524,10536
023142,EMPIRE BEAUTY SCHOOL,PEEKSKILL,NY,105663805,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,7.46,866,11608,PASS,100,866,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11608,9718
023154,NORTHEAST TEXAS COMMUNITY COLLEGE,MOUNT PLEASANT,TX,754560000,PUBLIC 2 TO 3 YEARS,430107,CRIMINAL JUSTICE/POLICE SCIENCE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,34741,PASS,0,0,17086,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34741,34060
023155,TOLEDO ACADEMY OF BEAUTY CULTURE - EAST,OREGON,OH,436163313,PROPRIETARY 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,ZONE,,9.26,1173,12666,ZONE,100,1173,0,FAIL,16.35,2071,12666,FAIL,100,2071,0,FAIL,12666,12096
023155,TOLEDO ACADEMY OF BEAUTY CULTURE - EAST,OREGON,OH,436163313,PROPRIETARY 2 TO 3 YEARS,120409,AESTHETICIAN/ESTHETICIAN AND SKIN CARE SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,3.07,485,15781,PASS,100,485,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15781,11521
023162,MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,MIAMI LAKES,FL,330146720,PUBLIC 2 TO 3 YEARS,490205,TRUCK AND BUS DRIVER/COMMERCIAL VEHICLE OPERATOR AND INSTRUCTOR.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,27947,PASS,0,0,10292,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27947,26959
023162,MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,MIAMI LAKES,FL,330146720,PUBLIC 2 TO 3 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,30102,PASS,0,0,12447,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28854,30102
023166,CONNECTICUT CENTER FOR MASSAGE THERAPY,NEWINGTON,CT,061113975,PROPRIETARY LESS THAN 2 YEARS,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.65,132,20171,PASS,5.24,132,2516,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20171,17219
023173,CONCEPT COLLEGE OF COSMETOLOGY,DANVILLE,IL,618328427,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,ZONE,,8.74,1173,13413,ZONE,100,1173,0,FAIL,10.26,1377,13413,ZONE,100,1377,0,FAIL,13413,11891
023178,AMERICAN INSTITUTE OF TRUCKING,PHOENIX,AZ,850434729,PROPRIETARY LESS THAN 2 YEARS,490205,TRUCK AND BUS DRIVER/COMMERCIAL VEHICLE OPERATOR AND INSTRUCTOR.,01 - UNDERGRADUATE CERTIFICATE,PASS,,3.08,850,27511,PASS,8.62,850,9856,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27511,26557
023182,KD CONSERVATORY COLLEGE OF FILM AND DRAMATIC ARTS,DALLAS,TX,752072111,PROPRIETARY 2 TO 3 YEARS,500101,"VISUAL AND PERFORMING ARTS, GENERAL.",02 - ASSOCIATES DEGREE,FAIL,A,16.83,3479,20668,FAIL,115.46,3479,3013,FAIL,16.69,3450,20668,FAIL,114.5,3450,3013,FAIL,20668,14279
023182,KD CONSERVATORY COLLEGE OF FILM AND DRAMATIC ARTS,DALLAS,TX,752072111,PROPRIETARY 2 TO 3 YEARS,500506,ACTING.,02 - ASSOCIATES DEGREE,ZONE,,10.93,1933,17679,ZONE,999.99,1933,24,FAIL,15.61,2761,17679,FAIL,999.99,2761,24,FAIL,17587,17679
023198,BEAUTY INSTITUTE SCHWARZKOPF PROFESSIONAL (THE),COEUR D'ALENE,ID,838142822,PROPRIETARY 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,FAIL,A,15.33,1962,12795,FAIL,100,1962,0,FAIL,13.49,1727,12795,FAIL,100,1727,0,FAIL,12795,11241
023208,MAGNOLIA COLLEGE OF COSMETOLOGY,JACKSON,MS,392065602,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,ZONE,,11.22,1702,15167,ZONE,100,1702,0,FAIL,11.37,1726,15167,ZONE,100,1726,0,FAIL,15167,13963
023208,MAGNOLIA COLLEGE OF COSMETOLOGY,JACKSON,MS,392065602,PROPRIETARY LESS THAN 2 YEARS,120410,NAIL TECHNICIAN/SPECIALIST AND MANICURIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,2.85,435,15257,PASS,100,435,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15257,13658
023209,TIDEWATER TECH,NORFOLK,VA,235021747,PROPRIETARY LESS THAN 2 YEARS,470604,AUTOMOBILE/AUTOMOTIVE MECHANICS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,FAIL,A,19.22,2036,10591,FAIL,100,2036,0,FAIL,19.22,2036,10591,FAIL,100,2036,0,FAIL,10591,5858
023209,TIDEWATER TECH,NORFOLK,VA,235021747,PROPRIETARY LESS THAN 2 YEARS,460401,BUILDING/PROPERTY MAINTENANCE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.25,1311,18070,PASS,315.9,1311,415,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18070,13224
023209,TIDEWATER TECH,NORFOLK,VA,235021747,PROPRIETARY LESS THAN 2 YEARS,470201,"HEATING, AIR CONDITIONING, VENTILATION AND REFRIGERATION MAINTENANCE TECHNOLOGY/TECHNICIAN.",01 - UNDERGRADUATE CERTIFICATE,ZONE,,10.18,2036,19986,ZONE,87.34,2036,2331,FAIL,8.5,1699,19986,ZONE,72.88,1699,2331,FAIL,19986,16504
023209,TIDEWATER TECH,NORFOLK,VA,235021747,PROPRIETARY LESS THAN 2 YEARS,480508,WELDING TECHNOLOGY/WELDER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.26,1311,18044,PASS,337.01,1311,389,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18044,14134
023212,ORANGE TECHNICAL COLLEGE - WESTSIDE CAMPUS,WINTER GARDEN,FL,347873798,PUBLIC LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,15320,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15320,14316
023212,ORANGE TECHNICAL COLLEGE - WESTSIDE CAMPUS,WINTER GARDEN,FL,347873798,PUBLIC LESS THAN 2 YEARS,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,11524,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11524,7527
023212,ORANGE TECHNICAL COLLEGE - WESTSIDE CAMPUS,WINTER GARDEN,FL,347873798,PUBLIC LESS THAN 2 YEARS,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,19218,PASS,0,0,1563,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19218,12372
023214,TONI&GUY HAIRDRESSING ACADEMY,MARIETTA,GA,300623667,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0.1,17,16123,PASS,100,17,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16123,12750
023233,PROFESSIONALS CHOICE HAIR DESIGN ACADEMY,JOLIET,IL,604356434,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,4.95,932,18820,PASS,80,932,1165,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18820,18024
023245,MICHIGAN COLLEGE OF BEAUTY-MONROE,MONROE,MI,481613901,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,6.95,854,12277,PASS,100,854,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12277,9787
023245,MICHIGAN COLLEGE OF BEAUTY-MONROE,MONROE,MI,481613901,PROPRIETARY LESS THAN 2 YEARS,120409,AESTHETICIAN/ESTHETICIAN AND SKIN CARE SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,4.16,506,12162,PASS,100,506,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12162,8309
023257,LABARON HAIRDRESSING ACADEMY,NEW BEDFORD,MA,027406031,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,5.9,759,12847,PASS,100,759,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12847,11579
023258,LABARON HAIRDRESSING ACADEMY,BROCKTON,MA,023015570,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,5.56,987,17734,PASS,999.99,987,79,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17734,14518
023260,UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,SAN ANTONIO,TX,782172503,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,4.93,932,18867,PASS,76.89,932,1212,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18867,13883
023262,BRIGHTWOOD COLLEGE,NASHVILLE,TN,372171342,PROPRIETARY 2 TO 3 YEARS,430104,CRIMINAL JUSTICE/SAFETY STUDIES.,02 - ASSOCIATES DEGREE,ZONE,A,8.88,1994,22437,ZONE,41.69,1994,4782,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22437,22016
023262,BRIGHTWOOD COLLEGE,NASHVILLE,TN,372171342,PROPRIETARY 2 TO 3 YEARS,220302,LEGAL ASSISTANT/PARALEGAL.,01 - UNDERGRADUATE CERTIFICATE,PASS,,3.86,1323,34239,PASS,7.97,1323,16584,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33285,34239
023262,BRIGHTWOOD COLLEGE,NASHVILLE,TN,372171342,PROPRIETARY 2 TO 3 YEARS,220302,LEGAL ASSISTANT/PARALEGAL.,02 - ASSOCIATES DEGREE,PASS,,2.54,629,24690,PASS,8.94,629,7035,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20026,24690
023262,BRIGHTWOOD COLLEGE,NASHVILLE,TN,372171342,PROPRIETARY 2 TO 3 YEARS,510601,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,4.92,952,19349,PASS,56.19,952,1694,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18326,19349
023262,BRIGHTWOOD COLLEGE,NASHVILLE,TN,372171342,PROPRIETARY 2 TO 3 YEARS,510713,MEDICAL INSURANCE CODING SPECIALIST/CODER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.97,1311,21935,PASS,30.63,1311,4280,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20889,21935
023262,BRIGHTWOOD COLLEGE,NASHVILLE,TN,372171342,PROPRIETARY 2 TO 3 YEARS,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.1,1311,18463,PASS,162.25,1311,808,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18317,18463
023263,FORTIS INSTITUTE,COOKEVILLE,TN,385014305,PROPRIETARY 2 TO 3 YEARS,150401,BIOMEDICAL TECHNOLOGY/TECHNICIAN.,02 - ASSOCIATES DEGREE,PASS,,7.73,2287,29586,PASS,19.16,2287,11931,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26752,29586
023263,FORTIS INSTITUTE,COOKEVILLE,TN,385014305,PROPRIETARY 2 TO 3 YEARS,510710,MEDICAL OFFICE ASSISTANT/SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.88,952,16178,PASS,100,952,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16178,14750
023263,FORTIS INSTITUTE,COOKEVILLE,TN,385014305,PROPRIETARY 2 TO 3 YEARS,510714,MEDICAL INSURANCE SPECIALIST/MEDICAL BILLER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.47,1188,21703,PASS,29.34,1188,4048,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21157,21703
023263,FORTIS INSTITUTE,COOKEVILLE,TN,385014305,PROPRIETARY 2 TO 3 YEARS,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.81,1117,16383,PASS,100,1117,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16383,16212
023263,FORTIS INSTITUTE,COOKEVILLE,TN,385014305,PROPRIETARY 2 TO 3 YEARS,510805,PHARMACY TECHNICIAN/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.6,996,15070,PASS,100,996,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15070,14475
023263,FORTIS INSTITUTE,COOKEVILLE,TN,385014305,PROPRIETARY 2 TO 3 YEARS,510909,SURGICAL TECHNOLOGY/TECHNOLOGIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.57,1956,29752,PASS,16.16,1956,12097,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27971,29752
023263,FORTIS INSTITUTE,COOKEVILLE,TN,385014305,PROPRIETARY 2 TO 3 YEARS,510911,RADIOLOGIC TECHNOLOGY/SCIENCE - RADIOGRAPHER.,02 - ASSOCIATES DEGREE,ZONE,,10.54,3330,31573,ZONE,23.92,3330,13918,ZONE,12.74,4023,31573,FAIL,28.9,4023,13918,ZONE,31092,31573
023263,FORTIS INSTITUTE,COOKEVILLE,TN,385014305,PROPRIETARY 2 TO 3 YEARS,511004,CLINICAL/MEDICAL LABORATORY TECHNICIAN.,02 - ASSOCIATES DEGREE,PASS,,6.17,2192,35479,PASS,12.29,2192,17824,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33217,35479
023263,FORTIS INSTITUTE,COOKEVILLE,TN,385014305,PROPRIETARY 2 TO 3 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,8.19,2373,28955,ZONE,21,2373,11300,ZONE,7.52,2178,28955,PASS,19.27,2178,11300,PASS,28955,28267
023265,INTERFACE COLLEGE,SPOKANE,WA,992014326,PROPRIETARY 2 TO 3 YEARS,110701,COMPUTER SCIENCE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.62,1311,19789,PASS,61.43,1311,2134,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19789,19516
023265,INTERFACE COLLEGE,SPOKANE,WA,992014326,PROPRIETARY 2 TO 3 YEARS,510710,MEDICAL OFFICE ASSISTANT/SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.81,1311,22530,PASS,26.89,1311,4875,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20137,22530
023265,INTERFACE COLLEGE,SPOKANE,WA,992014326,PROPRIETARY 2 TO 3 YEARS,520407,BUSINESS/OFFICE AUTOMATION/TECHNOLOGY/DATA ENTRY.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.44,1310,17596,PASS,100,1310,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17596,14326
023269,SUNSTATE ACADEMY,FORT MYERS,FL,339071415,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,7.63,1067,13972,PASS,100,1067,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13972,13081
023269,SUNSTATE ACADEMY,FORT MYERS,FL,339071415,PROPRIETARY LESS THAN 2 YEARS,120402,BARBERING/BARBER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.45,949,12731,PASS,100,949,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12731,7599
023278,PINEVILLE BEAUTY SCHOOL,PINEVILLE,LA,713606495,PROPRIETARY LESS THAN 2 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,11203,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11203,9327
023285,MOLER - PICKENS BEAUTY COLLEGE,FAIRFIELD,OH,450144260,PROPRIETARY 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,8.09,1311,16192,ZONE,100,1311,0,FAIL,5.65,916,16192,PASS,100,916,0,FAIL,16192,13906
023299,FLORIDA INSTITUTE OF ULTRASOUND,PENSACOLA,FL,325144913,PROPRIETARY LESS THAN 2 YEARS,510910,DIAGNOSTIC MEDICAL SONOGRAPHY/SONOGRAPHER AND ULTRASOUND TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.93,2209,37202,PASS,11.3,2209,19547,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35722,37202
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,110901,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS.,02 - ASSOCIATES DEGREE,ZONE,,10.58,2761,26088,ZONE,32.74,2761,8433,FAIL,9.84,2569,26088,ZONE,30.46,2569,8433,FAIL,26088,22656
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,120501,BAKING AND PASTRY ARTS/BAKER/PASTRY CHEF.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.38,1309,20490,PASS,46.17,1309,2835,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19020,20490
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,120503,CULINARY ARTS/CHEF TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.17,1648,22953,PASS,31.1,1648,5298,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22953,22903
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,120503,CULINARY ARTS/CHEF TRAINING.,02 - ASSOCIATES DEGREE,PASS,,5.13,1277,24865,PASS,17.71,1277,7210,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23481,24865
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,220302,LEGAL ASSISTANT/PARALEGAL.,02 - ASSOCIATES DEGREE,ZONE,,8.54,2448,28665,ZONE,22.23,2448,11010,ZONE,9.9,2839,28665,ZONE,25.78,2839,11010,ZONE,25407,28665
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,430107,CRIMINAL JUSTICE/POLICE SCIENCE.,02 - ASSOCIATES DEGREE,ZONE,,8.96,2671,29782,ZONE,22.02,2671,12127,ZONE,9.37,2793,29782,ZONE,23.03,2793,12127,ZONE,29782,24997
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,510701,HEALTH/HEALTH CARE ADMINISTRATION/MANAGEMENT.,02 - ASSOCIATES DEGREE,FAIL,,12.21,2451,20071,FAIL,101.44,2451,2416,FAIL,13.45,2701,20071,FAIL,111.79,2701,2416,FAIL,19691,20071
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.64,2052,26850,PASS,22.31,2052,9195,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23955,26850
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,510801,MEDICAL/CLINICAL ASSISTANT.,02 - ASSOCIATES DEGREE,ZONE,,10.12,2593,25609,ZONE,32.59,2593,7954,FAIL,10.26,2629,25609,ZONE,33.05,2629,7954,FAIL,24128,25609
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,510805,PHARMACY TECHNICIAN/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,ZONE,,9.32,1967,21094,ZONE,57.19,1967,3439,FAIL,9.51,2007,21094,ZONE,58.35,2007,3439,FAIL,19839,21094
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.12,2564,41890,PASS,10.57,2564,24235,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39798,41890
023301,PIONEER PACIFIC COLLEGE,WILSONVILLE,OR,970709950,PROPRIETARY 4 YEARS OR MORE,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",02 - ASSOCIATES DEGREE,ZONE,,9.44,1651,17478,ZONE,100,1651,0,FAIL,17.7,3094,17478,FAIL,100,3094,0,FAIL,17478,16792
